Route_name,Route_link,Bus_name,Bus_type,Start_time,Total_duration,End_time,Ratings,Price,Seats_Available
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - SRG0102,Ordinary Non AC Seater 2+3,23:30:00,05h 36m,05:06:00,3.3,429.0,52
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - RKD0032,Janrath AC Seater 2+2,23:30:00,05h 30m,05:00:00,4.5,620.0,36
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - BLY0123,Janrath AC Seater 2+2,23:56:00,05h 34m,05:30:00,3.7,620.0,36
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,PTC-SKYBUS,A/C Seater/Sleeper (2+1),23:15:00,05h 05m,04:20:00,4.5,1099.0,30
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:45:00,05h 05m,03:50:00,3.1,849.0,20
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Samay Shatabdi Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),22:00:00,04h 45m,02:45:00,3.7,1099.0,18
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),21:10:00,05h 10m,02:20:00,2.7,1199.0,35
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+1),22:30:00,06h 00m,04:30:00,2.7,989.0,22
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Shakmbhari Travels,A/C Seater / Sleeper (2+1),22:45:00,05h 00m,03:45:00,4.0,894.0,30
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:15:00,05h 00m,02:15:00,3.1,1149.0,26
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Krishna Travels,A/C Seater/Sleeper (2+1),22:30:00,05h 30m,04:00:00,3.5,849.0,37
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Vande Bharat Travels,A/C Seater / Sleeper (2+2),22:45:00,04h 15m,03:00:00,1.8,47524.0,52
Lucknow to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Krishna Travels,A/C Seater/Sleeper (2+1),22:30:00,05h 30m,04:00:00,3.5,899.0,19
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - MNP0128,Ordinary Non AC Seater 2+3,00:45:00,02h 41m,03:26:00,3.3,222.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - MHB0265,Ordinary Non AC Seater 2+3,01:07:00,03h 42m,04:49:00,3.3,228.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - MHB0184,Ordinary Non AC Seater 2+3,01:08:00,03h 44m,04:52:00,3.3,228.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - MNP0132,Ordinary Non AC Seater 2+3,01:20:00,02h 41m,04:01:00,3.3,222.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - MHB0186,Rajdhani Non AC Seater 2+3,02:08:00,03h 44m,05:52:00,3.3,228.0,51
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - MHB0263,Ordinary Non AC Seater 2+3,02:34:00,03h 35m,06:09:00,3.3,222.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - MHB0273,Ordinary Non AC Seater 2+3,06:42:00,03h 35m,10:17:00,3.3,222.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0172,Janrath AC Seater 2+2,06:59:00,02h 26m,09:25:00,2.3,250.0,36
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0086,Ordinary Non AC Seater 2+3,07:13:00,02h 45m,09:58:00,3.3,167.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0472,Janrath AC Seater 2+3,07:30:00,02h 20m,09:50:00,3.3,218.0,48
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0104,Ordinary Non AC Seater 2+3,07:30:00,02h 43m,10:13:00,3.3,167.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - MNP0034,Ordinary Non AC Seater 2+3,07:48:00,02h 36m,10:24:00,3.3,222.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - ALI0008,Janrath AC Seater 2+2,08:00:00,02h 25m,10:25:00,3.7,250.0,36
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - MNP0038,Ordinary Non AC Seater 2+3,08:48:00,02h 36m,11:24:00,3.3,222.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0468,Janrath AC Seater 2+2,09:01:00,02h 23m,11:24:00,3.3,250.0,36
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0474,Janrath AC Seater 2+3,09:30:00,02h 25m,11:55:00,3.3,218.0,48
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0090,Ordinary Non AC Seater 2+3,09:58:00,02h 45m,12:43:00,3.3,167.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - MNP0046,Ordinary Non AC Seater 2+3,10:13:00,02h 36m,12:49:00,3.3,222.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0094,Ordinary Non AC Seater 2+3,10:28:00,02h 45m,13:13:00,3.3,167.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0460,Janrath AC Seater 2+2,11:02:00,02h 23m,13:25:00,3.3,250.0,36
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0106,Ordinary Non AC Seater 2+3,11:05:00,02h 43m,13:48:00,3.3,167.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0084,Ordinary Non AC Seater 2+3,12:28:00,02h 45m,15:13:00,3.3,167.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0098,Ordinary Non AC Seater 2+3,12:30:00,02h 43m,15:13:00,3.3,167.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - MNP0157,Ordinary Non AC Seater 2+3,13:15:00,02h 41m,15:56:00,3.3,222.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - GRH0352,Ordinary Non AC Seater 2+3,13:19:00,03h 28m,16:47:00,3.3,222.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - MNP0151,Ordinary Non AC Seater 2+3,13:50:00,02h 41m,16:31:00,3.3,222.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - MNP0025,Ordinary Non AC Seater 2+3,13:56:00,03h 20m,17:16:00,3.3,222.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0174,Janrath AC Seater 2+2,13:59:00,02h 26m,16:25:00,3.3,250.0,36
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - MNP0137,Ordinary Non AC Seater 2+3,14:10:00,02h 41m,16:51:00,3.3,222.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - ALI0010,Janrath AC Seater 2+2,15:00:00,02h 25m,17:25:00,3.1,250.0,36
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0088,Ordinary Non AC Seater 2+3,15:28:00,02h 45m,18:13:00,3.3,167.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0110,Ordinary Non AC Seater 2+3,15:29:00,03h 14m,18:43:00,3.3,167.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0102,Ordinary Non AC Seater 2+3,15:30:00,02h 43m,18:13:00,3.3,167.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - MNP0110,Ordinary Non AC Seater 2+3,15:40:00,02h 41m,18:21:00,3.3,222.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0470,Janrath AC Seater 2+2,16:01:00,02h 24m,18:25:00,3.3,275.0,35
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0462,Janrath AC Seater 2+2,17:59:00,02h 26m,20:25:00,3.3,250.0,36
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0092,Ordinary Non AC Seater 2+3,17:59:00,02h 44m,20:43:00,3.3,167.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - BDV0096,Ordinary Non AC Seater 2+3,18:29:00,02h 44m,21:13:00,3.3,167.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - MNP0114,Ordinary Non AC Seater 2+3,18:55:00,02h 41m,21:36:00,3.3,244.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - MNP0116,Ordinary Non AC Seater 2+3,19:35:00,02h 41m,22:16:00,3.3,244.0,51
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - MNP0146,Ordinary Non AC Seater 2+3,20:31:00,02h 57m,23:28:00,3.3,222.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - SKD0223,Ordinary Non AC Seater 2+3,21:55:00,02h 55m,00:50:00,3.3,222.0,52
Aligarh (uttar pradesh) to Greater noida (uttar pradesh),https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,UPSRTC - MNP0120,Ordinary Non AC Seater 2+3,23:40:00,02h 41m,02:21:00,3.3,222.0,52
Agra to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - BLY0785,Ordinary Non AC Seater 2+3,04:00:00,05h 00m,09:00:00,3.3,355.0,52
Agra to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - BLY0786,Ordinary Non AC Seater 2+3,05:00:00,05h 00m,10:00:00,3.3,355.0,52
Agra to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - FNG0502,Ordinary Non AC Seater 2+3,06:13:00,05h 59m,12:12:00,3.3,355.0,52
Agra to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - AGF0031,Ordinary Non AC Seater 2+3,06:30:00,08h 00m,14:30:00,3.3,355.0,51
Agra to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - FNG0278,Ordinary Non AC Seater 2+3,06:35:00,05h 45m,12:20:00,3.3,355.0,52
Agra to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - FNG0276,Ordinary Non AC Seater 2+3,06:36:00,05h 59m,12:35:00,3.3,355.0,52
Agra to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - AGF0032,Ordinary Non AC Seater 2+3,07:03:00,07h 57m,15:00:00,3.3,355.0,51
Agra to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - AGF0033,Ordinary Non AC Seater 2+3,07:30:00,08h 30m,16:00:00,3.3,355.0,51
Agra to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - BLY0065,Ordinary Non AC Seater 2+3,12:30:00,05h 00m,17:30:00,3.3,355.0,52
Agra to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - RKD0055,Ordinary Non AC Seater 2+3,13:31:00,06h 00m,19:31:00,3.3,355.0,52
Agra to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - BLY0070,Ordinary Non AC Seater 2+3,14:00:00,05h 00m,19:00:00,3.3,355.0,52
Agra to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - AGF0047,Shatabdi AC Seater 2+2,14:01:00,05h 59m,20:00:00,3.1,534.0,41
Agra to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - BLY0134,Janrath AC Seater 2+2,23:05:00,05h 55m,05:00:00,3.6,534.0,36
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - AKP0219,Ordinary Non AC Seater 2+3,00:47:00,02h 00m,02:47:00,3.3,156.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - MHB0061,Ordinary Non AC Seater 2+3,01:00:00,02h 30m,03:30:00,3.3,160.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - BLP0086,Ordinary Non AC Seater 2+3,02:00:00,03h 00m,05:00:00,3.3,194.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - JNP0100,Ordinary Non AC Seater 2+3,02:00:00,02h 00m,04:00:00,3.3,156.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - BLP0090,Ordinary Non AC Seater 2+3,02:15:00,02h 15m,04:30:00,3.3,156.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - DOR0015,Janrath AC Seater 2+2,03:20:00,02h 10m,05:30:00,3.3,302.0,34
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - BLP0036,Ordinary Non AC Seater 2+3,03:21:00,01h 09m,04:30:00,3.3,156.0,50
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - MHB0134,Ordinary Non AC Seater 2+3,04:06:00,03h 58m,08:04:00,3.3,156.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - VKS0417,Janrath AC Seater 2+3,05:00:00,02h 00m,07:00:00,3.3,206.0,44
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - MHB0136,Ordinary Non AC Seater 2+3,05:06:00,03h 58m,09:04:00,3.3,156.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - ORI0075,Ordinary Non AC Seater 2+3,06:00:00,02h 00m,08:00:00,3.3,160.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - MHB0008,Janrath AC Seater 2+2,06:00:00,02h 00m,08:00:00,1.5,237.0,36
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - JHD0028,Ordinary Non AC Seater 2+3,07:00:00,02h 45m,09:45:00,3.3,160.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - JHD0030,Ordinary Non AC Seater 2+3,07:30:00,02h 30m,10:00:00,3.3,160.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - BLP0049,Ordinary Non AC Seater 2+3,08:30:00,01h 30m,10:00:00,3.3,156.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - GND0009,Ordinary Non AC Seater 2+3,08:50:00,02h 10m,11:00:00,3.3,156.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - GND0110,Ordinary Non AC Seater 2+3,09:05:00,02h 13m,11:18:00,3.3,156.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - RAT0038,Ordinary Non AC Seater 2+3,09:16:00,02h 04m,11:20:00,3.3,156.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - GND0108,Ordinary Non AC Seater 2+3,09:31:00,03h 29m,13:00:00,3.3,180.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - GND0011,Ordinary Non AC Seater 2+3,09:35:00,03h 55m,13:30:00,3.3,180.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - UNO0046,Ordinary Non AC Seater 2+3,09:40:00,01h 20m,11:00:00,3.3,142.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - UNO0050,Ordinary Non AC Seater 2+3,09:45:00,01h 50m,11:35:00,3.3,156.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - SLP0177,Ordinary Non AC Seater 2+3,10:00:00,02h 00m,12:00:00,3.3,142.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - GND0001,Janrath AC Seater 2+2,10:30:00,02h 00m,12:30:00,3.5,237.0,36
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - AYD0029,Ordinary Non AC Seater 2+3,10:35:00,01h 55m,12:30:00,3.3,142.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - AYD0040,Ordinary Non AC Seater 2+3,10:35:00,02h 55m,13:30:00,3.3,198.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - MHB0023,Ordinary Non AC Seater 2+3,10:40:00,01h 50m,12:30:00,3.3,156.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - RAT0044,Ordinary Non AC Seater 2+3,11:01:00,02h 41m,13:42:00,3.3,142.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - MHB0042,Ordinary Non AC Seater 2+3,11:30:00,02h 38m,14:08:00,3.3,146.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - BRH0015,Ordinary Non AC Seater 2+3,11:45:00,01h 55m,13:40:00,3.3,146.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - MHB0234,Ordinary Non AC Seater 2+3,11:55:00,02h 37m,14:32:00,3.3,160.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - MHB0036,Rajdhani Non AC Seater 2+3,12:00:00,02h 00m,14:00:00,3.3,142.0,51
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - ORI0164,Ordinary Non AC Seater 2+3,12:29:00,02h 01m,14:30:00,3.3,146.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - AYD0059,Ordinary Non AC Seater 2+3,12:32:00,02h 58m,15:30:00,3.3,180.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - BRH0021,Ordinary Non AC Seater 2+3,12:45:00,01h 55m,14:40:00,3.3,146.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - BLP0038,Ordinary Non AC Seater 2+3,12:46:00,03h 14m,16:00:00,3.3,177.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - BND0018,Rajdhani Non AC Seater 2+3,13:00:00,02h 00m,15:00:00,3.3,142.0,51
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - MHB0002,Janrath AC Seater 2+2,13:00:00,02h 00m,15:00:00,2.1,237.0,36
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - BND0185,Rajdhani Non AC Seater 2+3,13:01:00,02h 00m,15:01:00,3.3,146.0,51
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - BRH0017,Ordinary Non AC Seater 2+3,13:15:00,01h 55m,15:10:00,3.3,146.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Krishna Travels Gwalior,A/C Sleeper (2+1),19:30:00,03h 10m,22:40:00,2.2,720.0,21
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - MHB0232,Rajdhani Non AC Seater 2+3,13:21:00,03h 21m,16:42:00,3.3,199.0,51
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - MHB0044,Ordinary Non AC Seater 2+3,13:30:00,02h 38m,16:08:00,3.3,146.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - RAT0002,Rajdhani Non AC Seater 2+3,13:30:00,02h 30m,16:00:00,3.3,146.0,51
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - ARY0015,Ordinary Non AC Seater 2+3,13:31:00,01h 54m,15:25:00,3.3,142.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - HMR0048,Ordinary Non AC Seater 2+3,13:41:00,01h 59m,15:40:00,3.3,156.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - BRH0038,Ordinary Non AC Seater 2+3,14:00:00,02h 00m,16:00:00,3.3,146.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - MHB0046,Ordinary Non AC Seater 2+3,14:00:00,02h 30m,16:30:00,3.3,146.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - AYD0037,Ordinary Non AC Seater 2+3,14:05:00,01h 55m,16:00:00,3.3,142.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - BRH0027,Ordinary Non AC Seater 2+3,14:45:00,01h 55m,16:40:00,3.3,146.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - HMR0018,Ordinary Non AC Seater 2+3,14:46:00,02h 14m,17:00:00,3.3,142.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - ETD0026,Ordinary Non AC Seater 2+3,15:00:00,01h 45m,16:45:00,3.3,146.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - BLP0040,Ordinary Non AC Seater 2+3,15:01:00,02h 59m,18:00:00,3.3,142.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - JNP0197,Ordinary Non AC Seater 2+3,15:05:00,02h 25m,17:30:00,3.3,142.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - UNO0048,Ordinary Non AC Seater 2+3,15:10:00,01h 50m,17:00:00,3.3,142.0,52
Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,UPSRTC - BRH0041,Ordinary Non AC Seater 2+3,15:25:00,01h 45m,17:10:00,3.3,142.0,52
